KO_ID	KO_function	TARA_155_DCM	TARA_155_MES	TARA_155_SRF	TARA_158_DCM	TARA_158_MES	TARA_158_SRF	TARA_163_MES	TARA_163_SRF	TARA_168_DCM	TARA_168_SRF	TARA_173_DCM	TARA_173_SRF	TARA_175_SRF	TARA_178_SRF	TARA_180_DCM	TARA_180_SRF	TARA_188_DCM	TARA_188_SRF	TARA_189_DCM	TARA_189_MES	TARA_189_SRF	TARA_191_SRF	TARA_193_SRF	TARA_194_DCM	TARA_194_SRF	TARA_196_SRF	TARA_205_MES	TARA_205_SRF	TARA_210_MES	TARA_210_SRF
K19789	DNA repair protein RadD	92.0677	0.0	35.474199999999996	24.4438	108.9096	118.0139	372.905	751.2137	211.179	6.0769	193.3866	50.2844	8.2259	77.914	820.5169	247.469	56.4482	24.7203	6.4026	15.8676	7.9219	365.97429999999997	90.4456	73.3489	12.4153	71.8749	15.1731	97.71679999999999	0.0	144.5362
K19793	(5-formylfuran-3-yl)methyl phosphate transaminase [EC:2.6.1.108]	12.5683	289.859	0.0	0.0	27.5521	0.0	161.3191	0.0	0.0	0.0	49.9104	0.0	0.0	0.0	8.7528	0.0	68.3899	7.9869	0.0	60.793800000000005	0.0	0.0	0.0	88.8881	0.0	7.658	521.9816000000001	9.6493	397.6865	22.3925
K19796	Straboviridae dCMP hydroxymethylase [EC:2.1.2.8]	0.0	0.0	0.0	0.0	0.0	74.0763	17.9935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4277	0.0	3.7024	0.0	106.54159999999999
K19801	phosphatidylinositol 4-kinase B [EC:2.7.1.67]	157.50979999999998	0.0	252.8522	130.3335	0.0	56.5928	0.0	0.0	21.3848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.2236	0.0	0.0	67.18	0.0	0.0	0.0	36.615
K19802	L-Ala-D/L-Glu epimerase / N-acetyl-D-glutamate racemase [EC:5.1.1.20 5.1.1.25]	1208.5446	1086.3735	952.1166	236.6519	771.717	1499.3815	1301.1366	435.5476	1510.1377	1281.4559	814.8754	1263.362	1179.9493	1054.618	1229.8197	2484.5448	1046.0	1532.5368	671.4502	965.8190999999999	1074.4671	599.1182	1788.9601	1120.3719	1110.1909	1588.0109	868.4905	2178.4374	1509.0644	1546.3802
K19804	lipopolysaccharide assembly protein B	348.8867	919.062	269.5173	94.1576	771.0828	137.317	1344.1192	2546.4544	1104.6993	166.859	1903.6371	1509.9072999999999	579.5561	1589.7834	1258.2874	1462.9598	1243.3783	1736.3456	967.9627	773.6251	810.4666	499.9182	672.9211	1067.4869	796.4027	775.6848	690.3903	1188.5757999999998	767.864	469.1836
K19810	L-lysine 2,3-aminomutase [EC:5.4.3.-]	859.3995	202.138	239.6291	179.8543	130.81799999999998	419.44399999999996	658.818	2470.7896	1231.6261	518.7251	1832.9509	1778.2430000000002	983.5879000000001	1798.2159000000001	1515.1156	1289.6891	1058.7767000000001	1603.7316	1019.4770999999998	183.4143	753.4608	537.3959	947.9277000000001	1541.8779	1375.0449	800.1276	546.2064	1970.948	327.8978	426.03319999999997
K19812	dual-specificity protein phosphatase SDP1 [EC:3.1.3.48]	1031.7428	2623.4776	1555.7833	885.3831	2209.1803999999997	932.6164	1620.1518	405.2588	244.3116	56.5591	587.3197	540.7562	268.7514	2275.0995	1304.6973	430.1881	1133.455	876.4268	886.4181	598.5866	541.3007	2190.354	705.5852	781.032	1345.8607	992.79	2010.0241	360.5447	546.4096	551.6253
K19813	glucose dehydrogenase [EC:1.1.5.9]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19828	mitochondrial GTPase 1	0.0	0.0	12.862400000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6759	15.1462	0.0	12.628499999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5586	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19834	terpentetriene synthase [EC:4.2.3.36]	102.7983	89.4613	75.0144	82.1392	58.9623	146.2841	50.0926	19.7067	108.9341	394.3632	65.8424	137.5919	59.561099999999996	0.0	70.9374	56.465	340.3957	455.6823	158.0	70.0596	76.1207	105.55590000000001	465.3021	260.5904	102.9853	285.1242	96.2667	890.552	77.5746	90.4295
K19835	terpentedienyl-diphosphate synthase [EC:5.5.1.15]	69.4774	478.4603	71.3111	4.629	192.95669999999998	109.94500000000001	341.101	30.744	300.1729	294.7944	46.0608	62.587300000000006	56.6825	19.6391	39.3492	13.4595	65.5219	42.0	65.4546	413.78	44.6922	23.0223	62.970600000000005	90.56139999999999	45.675399999999996	122.2515	207.1719	336.2386	394.8866	175.8116
K19837	1-carboxybiuret hydrolase [EC:3.5.1.131]	0.0	0.0	0.0	0.0	8.1513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19847	MPK-like protein 1	3006.4484	186.0434	5709.2145	1740.038	218.8992	3831.2287	575.7237	1616.5372	1356.0102	237.9106	749.1086	1790.2691	1201.7254	5101.6797	653.5578	1898.4578	6557.5755	7459.5312	5440.0568	176.9335	2679.9482	6348.6165	3216.8147	2149.7605	3118.231	4939.3686	136.2106	1312.5845	153.5039	886.5946
K19851	flocculation protein FLO11	174.8958	237.5037	601.7118	350.9365	24.779	284.3967	130.0621	127.4092	182.7041	764.5163	229.8599	215.44060000000002	188.4795	493.3938	133.9099	111.3409	160.85180000000003	48.2389	280.55080000000004	105.7122	62.0289	295.6194	552.9701	417.84860000000003	206.5934	288.45790000000005	83.3357	175.6356	70.1846	180.8936
K19853	TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase [EC:5.3.2.4]	157.99970000000002	246.9735	165.2314	44.0493	111.7764	125.2756	181.0686	88.9631	512.7443000000001	26.6082	219.0702	129.81889999999999	92.55680000000001	244.48239999999998	157.3151	57.9782	407.9584	590.4571	255.42940000000002	159.9271	259.1391	490.9973	726.5828	316.7513	725.6218	337.7746	236.8997	229.3229	133.9495	87.9833
K19854	dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose transaminase [EC:2.6.1.89]	410.2228	1210.683	805.2606	1135.122	575.8277	1009.4128	1092.3132	781.9636	1302.0801000000001	286.7278	842.7346	1434.6754	782.6781	1672.4127	1309.7455	1047.221	732.4864	1939.4931	1287.7256	1019.3489	572.9901	514.3408	1235.5504	773.0843	1043.554	1129.3422	908.3874	1093.5718	1075.3027	1045.8403
K19857	dTDP-4-keto-6-deoxy-L-hexose 4-reductase	776.3034	631.3185	1044.3548	408.0511	258.8695	576.8072	782.458	774.7092	178.8762	343.5206	195.58010000000002	136.06	356.4506	149.31119999999999	191.17170000000002	319.2082	230.9836	472.50939999999997	392.6794	472.7555	295.8378	570.1305	196.3143	474.3761	579.3928999999999	543.1454	468.432	261.8163	331.5721	398.6959
K19858	dTDP-4-oxo-2,6-dideoxy-D-glucose 3,5-epimerase [EC:5.1.3.-]	690.5846	282.4828	357.7674	80.6618	401.6296	186.8482	760.5459	345.2002	414.1585	282.7676	290.119	344.0443	326.98	379.0641	410.26709999999997	299.8928	264.076	407.0227	97.0497	833.4673	311.9312	153.8098	389.27840000000003	524.2232	232.4267	212.262	248.7278	176.76500000000001	281.9499	237.5889
K19859	dTDP-4-keto-6-deoxyhexose reductase	245.6474	542.253	389.6712	171.61839999999998	337.5586	725.4601	416.6	689.0011000000001	846.6825	122.759	276.9874	452.11899999999997	180.8253	227.5602	194.8108	2834.0353	338.2999	974.9948999999999	217.447	493.3387	190.1599	107.19630000000001	234.8832	500.1513	381.7555	259.0129	153.1549	358.0846	323.9706	263.8914
K19870	sperm-associated antigen 1	8.359	0.0	75.3913	0.0	0.0	40.6249	0.0	0.0	0.0	0.0	11.3215	18.8384	0.0	7.6184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.2792	0.0	0.0	0.0	8.9642
K19881	Chs5-Arf1p-binding protein BUD7/BCH1	0.0	0.0	0.0	28.6531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19882	O-palmitoleoyl-L-serine hydrolase [EC:3.1.1.98]	244.5598	0.0	354.24	542.8453	0.0	66.8818	33.5686	166.2878	305.9625	458.7123	106.3552	132.4315	108.2943	1427.2011	238.1553	39.2946	27.6535	37.3746	65.2385	0.0	47.2177	57.641999999999996	324.6276	120.5694	178.1749	239.5491	13.104399999999998	106.8831	0.0	79.08840000000001
K19884	7-chloro-L-tryptophan oxidase [EC:1.4.3.23]	2404.9316	3650.7889	3124.4078	3780.11	3053.787	4237.5793	4033.8197	2478.5665	7002.6453	2685.2814000000003	3227.8513	3557.2416	3112.8656	2987.0503	2981.8715	1967.2186	4570.3760999999995	3923.6681	2057.1678	3055.3268	2695.5787	1756.4847	2023.8495	3403.1618	3262.8879	2326.0734	2466.6179	5727.053400000001	3380.3392	2057.9737
K19885	dichlorochromopyrrolate synthase / catalase [EC:1.21.98.2 1.11.1.6]	245.6552	8.213000000000001	409.6674	5.0634	63.2066	41.2607	174.8876	15.82	65.9801	25.972299999999997	75.5614	41.48909999999999	6.652	24.375	65.0561	97.6568	155.3118	151.3574	20.2575	165.3981	6.2509	125.3218	7.7389	12.8427	12.1707	82.0463	114.06949999999999	10.85	151.9408	16.3137
K19886	flavin-dependent monooxygenase RebC [EC:1.13.12.17]	488.619	596.6115	497.1238	69.0158	409.1092	331.3034	1499.5204	1028.3679	91.3641	142.6218	567.6517	451.7264	324.2926	813.042	336.1134	1792.8738	951.1214	558.6844000000001	449.22860000000003	510.9409	565.3236	347.0929	437.0227	409.2634	348.121	820.2181	363.17830000000004	581.0417	870.9267	912.6164
K19887	cytochrome P450 RebP [EC:1.13.12.17]	1141.2016	302.8883	818.1016000000001	98.87540000000001	111.25489999999999	138.1552	248.7132	411.2114	363.2341	944.3315	453.7311	321.6128	475.766	627.4174	205.8312	224.8954	377.6839	332.3988	144.894	106.25630000000001	190.7808	206.8434	238.2414	206.8086	392.6565	309.3561	193.1355	335.0462	121.922	378.4418
K19888	4'-demethylrebeccamycin synthase [EC:4.3.3.5]	141.6556	99.5553	181.9739	355.7801	150.6888	26.0098	666.0761	27.926000000000002	72.8891	63.5719	38.0594	3.6536	377.86780000000005	529.1881	123.6307	389.6232	32.1617	37.233	29.0366	118.7062	44.426899999999996	259.7797	153.6302	275.2392	243.7143	99.9735	83.86500000000001	26.558999999999997	73.7559	56.4645
K19889	demethylrebeccamycin-D-glucose O-methyltransferase [EC:2.1.1.164]	7655.929	8648.4266	9445.3203	5921.0896999999995	6876.1485	9888.0453	10475.6033	9345.9421	7996.0307999999995	6060.0339	7177.9674	12122.2085	11198.4508	9465.6739	6624.1634	8333.197900000001	8950.9575	13730.7817	8381.5551	9826.3557	7797.04	5130.4311	8571.4881	9942.1199	10884.8524	8708.4019	8641.5609	9421.7518	8608.2776	7116.3052
K19890	(R)-6-hydroxynicotine oxidase [EC:1.5.3.6]	134.64530000000002	79.678	105.16020000000002	26.2018	224.9869	64.6736	92.1433	31.948999999999998	30.3132	21.028	52.6418	0.0	13.6226	43.694900000000004	55.5147	63.4855	12.0063	15.434	17.597	11.1412	18.7016	66.1545	25.4613	60.3478	77.9028	9.8679	217.7561	295.0836	27.966	36.6904
K19941	synapsin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.1374	6.6583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19942	dynein regulatory complex subunit 4	192.4244	0.0	479.79359999999997	66.2238	0.0	118.32939999999999	6.3846	15.3291	23.5182	0.0	30.349600000000002	72.2906	26.7146	190.4154	36.7967	42.8922	184.6018	215.045	179.7153	0.0	69.0664	158.873	115.9246	60.824799999999996	127.3046	239.39300000000003	0.0	13.9235	0.0	46.0891
K19947	F-actin monooxygenase [EC:1.14.13.225]	0.0	0.0	0.0	69.0592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19952	guanine nucleotide exchange factor	0.0	0.0	7.8772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0734	0.0	0.0	15.721499999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19953	TBC1 domain family member 6	96.1863	0.0	300.0817	24.4337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19954	alcohol dehydrogenase [EC:1.1.1.-]	0.0	0.0	0.0	15.9234	0.0	23.6536	20.0465	553.9016	261.22970000000004	224.396	321.101	388.58570000000003	190.2367	284.1175	61.262	12.9087	168.25150000000002	452.6153	140.9347	2.5793	282.0096	123.8294	53.7693	86.8642	103.65010000000001	0.0	50.45	46.5701	9.8677	7.1906
K19956	L-sorbose 1-phosphate reductase [EC:1.1.1.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.1546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19958	naphthyl-2-hydroxymethylsuccinyl-CoA dehydrogenase BnsD subunit [EC:1.1.-.-]	27355.5292	26333.1324	27472.611	8033.3195	17046.5401	21658.6187	27707.2473	15215.2403	14222.2743	12804.9612	20077.0166	21989.1424	24867.1607	17769.6284	19456.3823	20497.1522	20259.8317	27767.4036	16786.2226	21720.6976	21615.8011	12823.3952	15374.6944	26111.514	22332.5966	24174.8935	22919.9281	24215.3155	24162.1173	21170.3169
K19959	fragilysin [EC:3.4.24.74]	151.8602	1353.7322	159.9563	211.7495	883.0165	837.463	997.9188	169.81300000000002	213.9769	37.4957	192.3887	176.4164	62.5755	122.4649	217.35909999999998	108.0422	466.19079999999997	213.5454	94.65729999999999	1764.183	153.758	498.5627	154.1668	141.0228	243.2022	140.0927	436.7504	235.8318	2711.1751	453.1353
K19960	cyclohexanol dehydrogenase [EC:1.1.1.245]	15709.795	12579.0191	16483.9319	5411.5282	6649.5528	13818.0042	13228.604	10339.8715	8570.3668	8063.4815	14149.1444	14083.0942	16065.428	10845.2934	9412.351	13580.4674	12062.0472	14812.1673	9384.4713	12608.3904	11409.5955	6945.5141	7672.7431	17022.0166	14189.7745	12414.727499999999	11075.8553	12546.3384	10737.7537	10897.9272
K19962	6-oxohexanoate dehydrogenase [EC:1.2.1.63]	0.0	20.8965	0.0	22.6126	13.9924	12.8033	53.097699999999996	11.5852	157.26409999999998	107.4717	22.2523	43.601	38.4491	199.3283	7.3389	398.4477	39.0679	69.7346	82.4962	21.0	156.7568	69.9889	103.82919999999999	45.9584	228.17909999999998	52.639700000000005	43.3347	206.564	42.2301	50.6965
K19966	3-sulfinopropanoyl-CoA desulfinase [EC:3.13.1.4]	39.7111	64.909	40.5049	0.0	23.529899999999998	13.5572	99.8143	63.4154	117.9632	26.855600000000003	168.9703	174.4625	160.7693	138.8283	47.03	0.0	198.2421	154.0269	45.3374	53.7646	36.2915	12.8524	0.0	99.5874	0.0	38.6297	295.10339999999997	33.6388	372.19419999999997	107.62559999999999
K19967	D-threonine aldolase [EC:4.1.2.42]	0.0	44.9737	5.9342	0.0	9.2996	0.0	11.192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.4569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0237	27.0
K19969	2-epi-5-epi-valiolone synthase [EC:4.2.3.152]	0.0	0.0	0.0	33.2438	0.0	0.0	0.0	74.4092	9.7361	0.0	99.6014	276.3571	196.2981	54.4991	16.6058	119.0238	68.37819999999999	230.6623	457.7328	0.0	272.7346	192.6931	152.1825	183.3289	161.1138	107.1349	30.582	72.6614	0.0	0.0
K19970	5'-nucleotidase [EC:3.1.3.5]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19985	exocyst complex component 6	0.0	0.0	0.0	0.0	0.0	9.9649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19995	secretory carrier-associated membrane protein	118.6025	0.0	348.7213	32.9778	0.0	73.2158	0.0	13.4561	33.308899999999994	0.0	0.0	46.2164	28.0	76.9778	0.0	19.0854	115.2012	160.7789	125.5146	0.0	80.8023	0.0	131.429	43.049	84.4538	124.2424	0.0	9.8661	0.0	59.85
K19997	GlcNAc-P-P-Und epimerase [EC:5.1.3.26]	181.6663	37.2646	304.77299999999997	21.8624	50.9824	173.9366	118.1526	286.0027	144.8681	161.0968	129.4401	197.2401	264.8381	86.0849	192.728	183.0353	111.22380000000001	102.5744	118.9534	84.7341	199.135	32.0649	175.38639999999998	279.2104	249.0691	188.904	49.1285	318.7042	74.31790000000001	97.1262
K19998	sec1 family domain-containing protein 1	182.6522	0.0	388.5874	0.0	0.0	31.900100000000002	9.4694	24.6965	20.155	0.0	20.8563	62.438	22.0	73.0315	0.0	20.8351	149.1493	159.5815	155.4359	0.0	66.7477	0.0	90.3386	43.5369	75.42250000000001	84.31700000000001	0.0	0.0	0.0	12.0521
K20002	SNARE-associated protein Snapin	0.0	0.0	0.0	26.7905	0.0	6.4662	10.719	11.4276	9.4641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20003	palmitoyltransferase ZDHHC4 [EC:2.3.1.225]	150.3069	0.0	414.2405	22.7527	0.0	47.3654	7.571	25.7895	21.832	0.0	13.9948	48.211	20.4258	132.9145	11.6003	17.5219	170.3616	209.1116	160.8686	0.0	71.7895	14.1043	69.16210000000001	55.8648	84.827	60.2845	0.0	0.0	0.0	43.1765
K20023	L-talarate/galactarate dehydratase [EC:4.2.1.156 4.2.1.42]	58.0505	122.69	32.3895	11.2422	54.3662	86.8683	64.6544	122.5903	134.9985	38.3201	176.8794	272.825	257.41839999999996	283.3042	332.59340000000003	322.8745	135.9678	211.55010000000001	100.74889999999999	105.5193	167.4622	111.5732	171.39339999999999	306.78749999999997	435.9893	128.7791	67.4352	229.6662	37.2572	55.4029
K20024	monoglucosyldiacylglycerol epimerase [EC:5.1.3.34]	42.970200000000006	0.0	95.7182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2695
K20027	palmitoyltransferase ZDHHC1/11 [EC:2.3.1.225]	112.2065	0.0	390.65099999999995	0.0	0.0	34.1548	0.0	21.4709	7.8295	0.0	8.814	37.0	23.0	70.8193	0.0	23.5251	176.9578	167.8574	86.2118	0.0	68.74	6.6142	103.3013	46.5954	95.8313	44.7281	0.0	13.0	0.0	23.903399999999998
K20028	palmitoyltransferase ZDHHC2/15/20 [EC:2.3.1.225]	135.51600000000002	0.0	439.26529999999997	60.7005	0.0	60.124399999999994	0.0	13.0	36.3515	0.0	0.0	32.6	9.265	144.4914	0.0	0.0	421.51189999999997	227.7075	289.38689999999997	0.0	159.2223	0.0	76.7754	115.4778	93.5663	153.053	0.0	0.0	0.0	31.905099999999997
K20029	palmitoyltransferase ZDHHC3/7/25 [EC:2.3.1.225]	11.4239	0.0	6.8955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5103	0.0	24.2992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3023	0.0	0.0	0.0	0.0	0.0
K20032	palmitoyltransferase ZDHHC13/17 [EC:2.3.1.225]	82.7287	0.0	359.9151	51.669	0.0	7.0042	0.0	0.0	14.039	0.0	18.5314	26.4078	0.0	106.33279999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	53.0748	0.0	0.0	0.0	15.6008
K20034	3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]	4393.6159	1157.503	4284.3068	987.4584	1244.3969	6164.4396	2601.0886	5464.5577	1542.5519	1666.137	5411.2526	5968.4324	6146.5375	3005.1385	5175.0470000000005	3128.6863	3571.7374999999997	3613.2368	3502.1763	1574.4343999999999	3890.8829	1546.1792	3586.2417	3947.5186	3692.686	3160.3741	2732.9494	6088.5989	2997.2202	3348.9462
K20035	3-(methylsulfanyl)propanoyl-CoA dehydrogenase [EC:1.3.99.41]	4736.0578000000005	2361.437	3548.5924	1214.7179	1936.8104	5381.6053	3771.0556	7269.2387	2953.5233	2658.4807	7204.3306	7464.9379	6897.55	6112.6489	6766.0705	5192.3659	3708.1829000000002	4752.9049	4488.88	2226.8778	4157.3135	1810.5824	2889.7313	6625.3949	4544.2291	2776.4126	3002.1929999999998	5807.6915	2778.991	2967.5838
K20036	(methylthio)acryloyl-CoA hydratase [EC:4.2.1.155]	378.6638	16.3067	325.7523	101.5188	31.3236	1947.3238	114.04570000000001	1293.5183	284.344	253.5796	1202.4879	1872.7852	1399.5778	859.7732	890.9183	309.6559	417.38070000000005	671.5997	461.1088	51.7786	752.6119	81.8574	457.0206	664.8371000000001	583.4817	265.23929999999996	231.3389	1536.8296	45.604299999999995	78.9427
K20069	adaptin ear-binding coat-associated protein 1/2	70.5743	0.0	107.22009999999999	79.0795	0.0	67.9632	9.3134	30.6256	14.0134	0.0	31.4298	76.6006	25.0	168.29489999999998	18.7671	22.5109	180.0	194.0	139.2295	0.0	64.0707	0.0	95.24900000000001	49.7738	81.002	32.4671	0.0	7.1325	0.0	12.883099999999999
K20074	PPM family protein phosphatase [EC:3.1.3.16]	642.3531	790.5436	1495.711	266.2983	895.9605	1848.0458	1446.6382	1667.0312000000001	550.3624	228.8528	1494.1069	1704.2406	1923.6445	900.3165	2296.7772	534.9026	1267.5984	1326.1583	910.1351999999999	1018.9087	1369.6666	633.0611	886.695	1812.214	833.6714	937.3036	879.6001	2245.7057	610.6654	706.9496
K20092	chromodomain-helicase-DNA-binding protein 1-like [EC:5.6.2.-]	0.0	0.0	0.0	29.2503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20093	DNA excision repair protein ERCC-6-like [EC:5.6.2.-]	163.1053	0.0	191.2731	0.0	0.0	31.6933	0.0	0.0	19.7347	0.0	0.0	13.4343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.4171	0.0	0.0	0.0	16.6225
K20096	ATP-dependent RNA helicase DDX28 [EC:3.6.4.13]	48.5788	0.0	88.3948	0.0	0.0	35.3744	0.0	18.2097	20.450400000000002	0.0	0.0	39.1835	26.1527	85.9949	0.0	23.6	170.2097	169.837	109.535	0.0	51.7231	0.0	69.0978	43.0188	78.7613	106.0889	0.0	11.8741	0.0	24.0168
K20098	DNA excision repair protein ERCC-6-like 2 [EC:5.6.2.-]	79.1786	0.0	29.6228	0.0	0.0	6.2587	0.0	14.4958	8.1305	0.0	19.6493	54.7231	22.2683	94.4777	0.0	20.2533	168.8476	202.4719	154.6747	0.0	70.6913	0.0	102.91409999999999	50.7629	68.1928	73.5016	0.0	6.7841	0.0	39.269800000000004
K20101	ATP-dependent RNA helicase DHX34 [EC:3.6.4.13]	0.0	0.0	0.0	25.0868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20102	YTH domain-containing family protein	14.7091	0.0	20.4293	28.2615	0.0	6.9448	0.0	12.5065	0.0	0.0	0.0	38.0	12.8131	99.0913	0.0	18.2989	173.6882	226.0198	116.4212	0.0	69.2963	6.2418	85.2265	53.0999	48.9672	74.4562	0.0	10.5151	0.0	20.614
K20103	ATP-dependent RNA helicase DDX60 [EC:3.6.4.13]	8.1721	0.0	0.0	4.8069	0.0	41.9082	0.0	32.2021	15.5028	0.0	13.2342	15.1746	0.0	396.67269999999996	15.28	148.5734	0.0	0.0	18.5311	0.0	26.1049	71.056	29.9128	131.60490000000001	246.53840000000002	28.0787	15.0689	12.9455	0.0	0.0
K20110	desampylase [EC:3.4.19.15]	0.0	0.0	0.0	0.0	16.1371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20115	[pyruvate, phosphate dikinase]-phosphate phosphotransferase / [pyruvate, phosphate dikinase] kinase [EC:2.7.4.27 2.7.11.32]	126.3968	0.0	329.912	0.0	0.0	51.1566	0.0	0.0	12.0592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.065	0.0	0.0	33.516	0.0	0.0	0.0	20.5325
K20131	Rab5 GDP/GTP exchange factor	207.9918	0.0	229.3777	84.5791	0.0	41.0332	7.4019	29.6511	21.446399999999997	0.0	22.169800000000002	53.549099999999996	11.3734	133.35999999999999	0.0	17.9115	184.6163	170.4974	114.5317	0.0	63.6137	0.0	106.9412	43.5717	63.0805	111.9255	0.0	11.823	0.0	38.6365
K20137	venombin A [EC:3.4.21.74]	213.3087	344.2343	180.6694	21.2545	531.2096	84.7112	410.0222	1015.3116	1173.9535999999998	299.7649	330.96569999999997	249.3379	99.5353	301.9215	181.386	132.3756	183.9124	439.08399999999995	66.6979	220.0483	120.1891	261.7688	163.2023	179.3546	455.8824	954.5946	254.92940000000002	318.99010000000004	209.346	155.1156
K20139	jararhagin [EC:3.4.24.73]	601.4501	69.65729999999999	360.12	203.0628	176.3439	47.3617	153.9547	51.4903	64.2269	2.6336	135.0018	101.41709999999999	14.352	257.3657	206.6087	21.4616	98.82549999999999	121.5179	0.0	93.2274	401.1383	136.9654	42.7592	77.2216	26.625999999999998	104.34	56.5587	44.8605	86.8378	121.4579
K20142	ipsdienol dehydrogenase [EC:1.1.1.386]	1118.1064000000001	855.7209	1521.0964000000001	248.8007	485.4507	975.5281	1054.8096	507.7218	1607.9436	1696.7928000000002	1284.1435000000001	2451.0496	2909.4318	1834.8291000000002	2033.8926000000001	2002.4269	1348.4339	1942.9973	1535.4069000000002	585.8107	2063.5298000000003	1686.9001	1654.1749	2623.5743	2456.1229	1653.7519	863.8686	4200.2045	1048.3537000000001	2364.7048999999997
